역번호,역명,구분,시간대,평일 분포,평일 매개변수,평일 데이터수,주말 분포,주말 매개변수,주말 데이터수,승자,승리 횟수,승리 항목
201,시청,승차,15시-16시,"Triangular(min=766.765, mode=1461.000, max=1925.415)","(np.float64(0.5991760414931648), np.float64(766.7645014210837), np.float64(1158.6502972485073))",201,"Gamma(alpha=4.342, beta=211.277)","(np.float64(4.342053058306833), np.float64(254.65876283167955), np.float64(211.27658326763014))",152,평일,2,"['mean', 'median']"
201,시청,승차,16시-17시,"Triangular(min=755.711, mode=1866.000, max=2581.498)","(np.float64(0.60811546789038), np.float64(755.7108793620728), np.float64(1825.7866791229749))",206,"Gamma(alpha=2.747, beta=360.218)","(np.float64(2.747382477758308), np.float64(415.64556067081753), np.float64(360.21815431342446))",152,평일,3,"['mean', 'median', 'mode']"
201,시청,승차,17시-18시,"Triangular(min=122.222, mode=4522.000, max=5531.377)","(np.float64(0.8133947249332043), np.float64(122.22225400413464), np.float64(5409.154511489309))",208,"Triangular(min=594.532, mode=594.532, max=5590.714)","(np.float64(4.178615817666338e-11), np.float64(594.5320800379636), np.float64(4996.182106954157))",148,평일,3,"['mean', 'median', 'mode']"
201,시청,승차,18시-19시,"Triangular(min=0.000, mode=7919.000, max=8633.564)","(np.float64(0.917234186018381), 0, np.float64(8633.563947690185))",208,"Weibull(shape=1.564, scale=851.305)","(np.float64(1.563664803571144), np.float64(516.215200282573), np.float64(851.3052405759163))",118,평일,3,"['mean', 'median', 'mode']"
201,시청,승차,19시-20시,"Normal(mean=2568.117, stdDev=117.462)","(np.float64(2568.11724137931), np.float64(117.46168874754225))",145,"Triangular(min=0.000, mode=2266.000, max=2808.293)","(np.float64(0.8068958703932874), 0, np.float64(2808.292969570556))",144,평일,3,"['mean', 'median', 'mode']"
201,시청,승차,20시-21시,"Normal(mean=1995.755, stdDev=160.469)","(np.float64(1995.7551020408164), np.float64(160.46881112763774))",147,"Triangular(min=299.682, mode=561.000, max=2424.756)","(np.float64(0.12296894818081729), np.float64(299.68187868049426), np.float64(2125.0740549041743))",143,평일,3,"['mean', 'median', 'mode']"
201,시청,승차,21시-22시,"Weibull(shape=2.345, scale=743.293)","(np.float64(2.3450473285333597), np.float64(1389.4270942052576), np.float64(743.2925196488613))",192,"Weibull(shape=1.419, scale=844.218)","(np.float64(1.4193525719732674), np.float64(274.0864418864899), np.float64(844.2184704831783))",154,평일,3,"['mean', 'median', 'mode']"
201,시청,승차,22시-23시,"Triangular(min=382.046, mode=2024.000, max=2024.000)","(np.float64(0.9999999999962834), np.float64(382.0456942981002), np.float64(1641.9543057080596))",192,"Triangular(min=219.994, mode=220.000, max=1803.708)","(np.float64(3.816208363101397e-06), np.float64(219.99391904916456), np.float64(1583.7140737966954))",156,평일,3,"['mean', 'median', 'mode']"
201,시청,승차,23시-24시,"Lognormal(normalMean=7.957, normalStdDev=0.048)","(np.float64(0.04787182687788391), -2417.8028075193297, np.float64(2856.3981364872816))",159,"Triangular(min=57.000, mode=57.000, max=982.217)","(np.float64(4.0980648268296403e-13), np.float64(56.99999998245585), np.float64(925.2171781694744))",141,평일,3,"['mean', 'median', 'mode']"
201,시청,승차,24시-01시,"Triangular(min=0.000, mode=46.000, max=275.997)","(np.float64(0.16666818749239404), 0, np.float64(275.9974712670909))",157,"Triangular(min=0.000, mode=1.000, max=409.593)","(np.float64(0.0024414450584256085), 0, np.float64(409.59343095424947))",131,평일,3,"['mean', 'median', 'mode']"
201,시청,승차,01시-02시,"Triangular(min=279.427, mode=343.000, max=467.619)","(np.float64(0.33780900515195045), np.float64(279.42703960297035), np.float64(188.19202403707914))",191,"Weibull(shape=2.773, scale=358.047)","(np.float64(2.7732873092865917), np.float64(165.5205843726331), np.float64(358.0468471152826))",147,주말,3,"['mean', 'median', 'mode']"
201,시청,승차,02시-03시,"Weibull(shape=2.828, scale=84.061)","(np.float64(2.828083107188767), np.float64(204.29281441979435), np.float64(84.06133891770651))",187,"Weibull(shape=2.657, scale=295.269)","(np.float64(2.656707688863051), np.float64(106.64453214911259), np.float64(295.2688594726379))",150,주말,3,"['mean', 'median', 'mode']"
201,시청,승차,03시-04시,"Triangular(min=159.141, mode=219.000, max=291.470)","(np.float64(0.45234989492014355), np.float64(159.141207890011), np.float64(132.32852002830407))",191,"Weibull(shape=2.611, scale=248.831)","(np.float64(2.6113400811669534), np.float64(83.7350107260984), np.float64(248.83099239190358))",145,주말,2,"['mean', 'median']"
201,시청,승차,04시-05시,"Normal(mean=122.035, stdDev=21.170)","(np.float64(122.03535353535354), np.float64(21.169679161104536))",198,"Weibull(shape=2.790, scale=189.616)","(np.float64(2.789968964350085), np.float64(18.49323553803324), np.float64(189.61567307304892))",151,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,05시-06시,"Gamma(alpha=747.617, beta=0.332)","(np.float64(747.6174770350076), np.float64(-152.67590793592808), np.float64(0.33240590028366745))",186,"Triangular(min=44.616, mode=84.000, max=119.740)","(np.float64(0.5242578780230565), np.float64(44.61550339779208), np.float64(75.12427572216086))",149,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,06시-07시,"Triangular(min=0.000, mode=159.000, max=213.786)","(np.float64(0.7437335138163872), 0, np.float64(213.78625117115433))",208,"Triangular(min=0.000, mode=100.000, max=211.336)","(np.float64(0.4731805568340536), 0, np.float64(211.33581794806298))",155,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,07시-08시,"Triangular(min=0.000, mode=479.000, max=539.894)","(np.float64(0.8872119268854035), 0, np.float64(539.8935535703072))",208,"Normal(mean=147.803, stdDev=61.208)","(np.float64(147.80327868852459), np.float64(61.207874686811586))",122,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,08시-09시,"Triangular(min=0.000, mode=814.000, max=946.106)","(np.float64(0.8603689682637847), 0, np.float64(946.1057174751766))",208,"Lognormal(normalMean=5.725, normalStdDev=0.638)","(np.float64(0.6376858581069909), -12.007128354409142, np.float64(306.4082490371622))",153,평일,2,"['mean', 'median']"
202,을지로입구,승차,09시-10시,"Triangular(min=104.990, mode=1034.000, max=1315.135)","(np.float64(0.767684621240657), np.float64(104.9897808425695), np.float64(1210.1456684847608))",208,"Normal(mean=553.000, stdDev=245.162)","(np.float64(553.0), np.float64(245.16205940999447))",147,평일,2,"['mean', 'median']"
202,을지로입구,승차,10시-11시,"Triangular(min=519.376, mode=1192.000, max=1431.538)","(np.float64(0.7373951148607276), np.float64(519.3760469157285), np.float64(912.1622037876296))",204,"Weibull(shape=5.733, scale=1489.312)","(np.float64(5.7325094834509525), np.float64(-540.6080372412631), np.float64(1489.3117312723075))",152,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,11시-12시,"Triangular(min=680.172, mode=1446.000, max=1750.180)","(np.float64(0.7157220706065486), np.float64(680.1719760924314), np.float64(1070.0075565129819))",206,"Triangular(min=307.304, mode=1337.000, max=1841.330)","(np.float64(0.6712373634526023), np.float64(307.30436716082943), np.float64(1534.0261273798442))",155,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,12시-13시,"Triangular(min=900.535, mode=1526.000, max=1888.126)","(np.float64(0.633323904303078), np.float64(900.5349922710316), np.float64(987.5910311938296))",205,"Weibull(shape=3.717, scale=1182.543)","(np.float64(3.717355061737214), np.float64(302.37899241438134), np.float64(1182.5428946050422))",153,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,13시-14시,"Triangular(min=1169.177, mode=1913.000, max=2428.282)","(np.float64(0.5907552345805787), np.float64(1169.1767878105165), np.float64(1259.1055798536815))",204,"Weibull(shape=2.650, scale=1070.598)","(np.float64(2.6497938562447043), np.float64(757.7314539745498), np.float64(1070.5976990613854))",153,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,14시-15시,"Triangular(min=1203.369, mode=2204.000, max=2626.934)","(np.float64(0.7029048084659548), np.float64(1203.3689004844596), np.float64(1423.5655915936177))",205,"Weibull(shape=3.068, scale=1400.908)","(np.float64(3.067971541355853), np.float64(731.1528192842218), np.float64(1400.9084926623689))",151,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,15시-16시,"Triangular(min=1509.420, mode=2628.000, max=3281.137)","(np.float64(0.631353731193445), np.float64(1509.4196475764486), np.float64(1771.717338729179))",205,"Weibull(shape=3.352, scale=1814.543)","(np.float64(3.351914118190818), np.float64(740.0997091949494), np.float64(1814.5429021268044))",151,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,16시-17시,"Triangular(min=1650.432, mode=2996.000, max=4027.174)","(np.float64(0.566139614346051), np.float64(1650.4321245616925), np.float64(2376.7421345203084))",206,"Lognormal(normalMean=9.375, normalStdDev=0.065)","(np.float64(0.06452685576482967), -9040.59100102412, np.float64(11791.611150498164))",153,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,17시-18시,"Triangular(min=831.899, mode=7194.000, max=7638.447)","(np.float64(0.9347030181364275), np.float64(831.8985102463065), np.float64(6806.548568162817))",208,"Weibull(shape=1.258, scale=1195.240)","(np.float64(1.2579918113255721), np.float64(1845.9266458253833), np.float64(1195.2396301211259))",123,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,18시-19시,"Triangular(min=0.000, mode=12720.000, max=13602.846)","(np.float64(0.9350984111008758), 0, np.float64(13602.846341088347))",208,"Lognormal(normalMean=8.299, normalStdDev=0.210)","(np.float64(0.21031476476000419), -1027.7459995369854, np.float64(4021.0289591331557))",119,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,19시-20시,"Lognormal(normalMean=6.811, normalStdDev=0.248)","(np.float64(0.24821090441742938), 4205.958246426465, np.float64(907.7366344633365))",147,"Triangular(min=724.817, mode=2301.000, max=6830.441)","(np.float64(0.25815265856456293), np.float64(724.8168663912186), np.float64(6105.624254926459))",144,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,20시-21시,"Triangular(min=2887.941, mode=4181.000, max=6366.200)","(np.float64(0.3717547010914242), np.float64(2887.9406202008213), np.float64(3478.25965886458))",149,"Triangular(min=1274.662, mode=3062.000, max=5327.319)","(np.float64(0.4410287601375371), np.float64(1274.661842577981), np.float64(4052.65669491501))",139,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,21시-22시,"Triangular(min=1562.997, mode=5016.167, max=5016.167)","(np.float64(0.9999999999999994), np.float64(1562.9970969962633), np.float64(3453.1696269870263))",169,"Triangular(min=587.652, mode=1875.000, max=4063.457)","(np.float64(0.370374125436602), np.float64(587.6515136826154), np.float64(3475.8056729913233))",142,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,22시-23시,"Triangular(min=1207.565, mode=2346.000, max=4408.938)","(np.float64(0.3556084144127756), np.float64(1207.5646369699143), np.float64(3201.373524609712))",164,"Weibull(shape=2.044, scale=1758.430)","(np.float64(2.0438388171765345), np.float64(543.6923660943032), np.float64(1758.42972559464))",146,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,23시-24시,"Normal(mean=963.591, stdDev=235.928)","(np.float64(963.5911949685535), np.float64(235.92796080534205))",159,"Triangular(min=232.984, mode=393.000, max=2193.180)","(np.float64(0.08163259769110799), np.float64(232.98415385277366), np.float64(1960.195444889166))",143,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,24시-01시,"Weibull(shape=6.654, scale=319.220)","(np.float64(6.65441477271399), np.float64(-147.8848765296034), np.float64(319.2204475474672))",156,"Triangular(min=0.000, mode=1.000, max=2111.013)","(np.float64(0.00047370625941242606), 0, np.float64(2111.012848257919))",146,평일,2,"['median', 'mode']"
202,을지로입구,승차,01시-02시,"Gamma(alpha=21.470, beta=5.112)","(np.float64(21.470234812165415), np.float64(50.49613958516518), np.float64(5.112330060415083))",193,"Weibull(shape=2.367, scale=198.772)","(np.float64(2.3672527153745166), np.float64(48.12765046024163), np.float64(198.77199310833237))",150,주말,2,"['mean', 'median']"
202,을지로입구,승차,02시-03시,"Weibull(shape=3.099, scale=67.335)","(np.float64(3.0986869596037567), np.float64(65.73942056144693), np.float64(67.3349115000187))",193,"Weibull(shape=2.514, scale=175.110)","(np.float64(2.513626615279737), np.float64(21.55219589361262), np.float64(175.1096809240616))",150,주말,2,"['mean', 'median']"
202,을지로입구,승차,03시-04시,"Weibull(shape=3.698, scale=64.983)","(np.float64(3.6982347047812043), np.float64(45.38880913060348), np.float64(64.9829710733747))",189,"Weibull(shape=2.518, scale=158.776)","(np.float64(2.518361599233172), np.float64(11.697887644892944), np.float64(158.77555504648944))",151,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,승차,04시-05시,"Weibull(shape=3.276, scale=27.569)","(np.float64(3.2758107594822388), np.float64(23.609003319040276), np.float64(27.56918141638735))",194,"Weibull(shape=2.455, scale=76.520)","(np.float64(2.455474095727619), np.float64(8.409947378299893), np.float64(76.51983400680487))",151,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,05시-06시,"Weibull(shape=3.289, scale=21.451)","(np.float64(3.28922716872545), np.float64(20.892201469178147), np.float64(21.4506188441485))",198,"Weibull(shape=2.841, scale=25.834)","(np.float64(2.8409304197884975), np.float64(21.683831225318485), np.float64(25.83372521181904))",148,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,06시-07시,"Triangular(min=0.000, mode=106.000, max=121.671)","(np.float64(0.8712039357259922), 0, np.float64(121.6707083714185))",208,"Triangular(min=0.000, mode=77.000, max=141.708)","(np.float64(0.5433727549671363), 0, np.float64(141.7075098171504))",156,평일,2,"['mean', 'median']"
203,을지로3가,승차,07시-08시,"Triangular(min=0.000, mode=264.000, max=329.154)","(np.float64(0.8020563260968836), 0, np.float64(329.15394020723704))",208,"Triangular(min=13.759, mode=40.000, max=328.773)","(np.float64(0.08330239193674352), np.float64(13.75852739696786), np.float64(315.01463514800594))",156,평일,2,"['mean', 'median']"
203,을지로3가,승차,08시-09시,"Triangular(min=0.000, mode=510.000, max=613.546)","(np.float64(0.8312329400563481), 0, np.float64(613.5464265619713))",208,"Normal(mean=267.673, stdDev=148.280)","(np.float64(267.6730769230769), np.float64(148.27975826472527))",156,평일,2,"['mean', 'median']"
203,을지로3가,승차,09시-10시,"Triangular(min=41.559, mode=683.000, max=858.315)","(np.float64(0.7853524439371582), np.float64(41.55865608022304), np.float64(816.7560295736139))",208,"Normal(mean=373.353, stdDev=173.381)","(np.float64(373.3525641025641), np.float64(173.38129777026788))",156,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,10시-11시,"Triangular(min=315.119, mode=707.000, max=964.260)","(np.float64(0.6036915201425954), np.float64(315.11890746797485), np.float64(649.1412906391677))",205,"Triangular(min=164.164, mode=656.000, max=933.084)","(np.float64(0.6396448867252762), np.float64(164.16422497731315), np.float64(768.9200449149678))",148,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,11시-12시,"Weibull(shape=5.299, scale=533.393)","(np.float64(5.298726135896056), np.float64(253.20508943344413), np.float64(533.3931887585712))",200,"Weibull(shape=5.460, scale=675.587)","(np.float64(5.460376634088432), np.float64(83.87625867455608), np.float64(675.5868563048125))",132,평일,2,"['mean', 'median']"
203,을지로3가,승차,12시-13시,"Weibull(shape=2.753, scale=229.559)","(np.float64(2.7526006648211507), np.float64(567.2913149443978), np.float64(229.55928739722506))",194,"Weibull(shape=4.356, scale=499.823)","(np.float64(4.355647996651209), np.float64(340.074199523318), np.float64(499.8226430301753))",147,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,13시-14시,"Weibull(shape=2.889, scale=238.189)","(np.float64(2.889057181911342), np.float64(681.5104593024964), np.float64(238.18869233102998))",185,"Triangular(min=573.598, mode=792.000, max=1241.729)","(np.float64(0.3268850491909447), np.float64(573.5980117243178), np.float64(668.1308576702795))",146,평일,2,"['mean', 'median']"
203,을지로3가,승차,14시-15시,"Triangular(min=610.416, mode=1076.000, max=1390.076)","(np.float64(0.5971631816195124), np.float64(610.4156913173388), np.float64(779.6601046466096))",195,"Triangular(min=593.883, mode=871.000, max=1416.862)","(np.float64(0.3367245124802146), np.float64(593.8828521139017), np.float64(822.9788376566253))",147,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,15시-16시,"Triangular(min=719.222, mode=1272.000, max=1534.029)","(np.float64(0.6784154338959227), np.float64(719.2223292301102), np.float64(814.8070386343529))",197,"Weibull(shape=1.609, scale=424.647)","(np.float64(1.6090263233014193), np.float64(700.2774604080296), np.float64(424.6471878336947))",151,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,16시-17시,"Triangular(min=765.166, mode=1601.000, max=1868.058)","(np.float64(0.7578565202085997), np.float64(765.16598524333), np.float64(1102.8921602805196))",201,"Triangular(min=363.839, mode=1100.000, max=2224.337)","(np.float64(0.39567937892033134), np.float64(363.8391944303361), np.float64(1860.4982841917504))",154,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,17시-18시,"Triangular(min=96.660, mode=4044.000, max=4407.174)","(np.float64(0.915746879836676), np.float64(96.65983363730574), np.float64(4310.514459046437))",208,"Weibull(shape=3.381, scale=941.913)","(np.float64(3.380531899557365), np.float64(251.45881501100303), np.float64(941.9128331979593))",118,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,18시-19시,"Triangular(min=0.000, mode=6843.000, max=6843.000)","(np.float64(0.9999999976736604), 0, np.float64(6843.000027008738))",208,"Lognormal(normalMean=7.192, normalStdDev=0.238)","(np.float64(0.2382350819528039), -226.2581038474146, np.float64(1328.3251485540645))",118,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,19시-20시,"Lognormal(normalMean=6.529, normalStdDev=0.187)","(np.float64(0.18686126873377315), 1742.8214642503265, np.float64(684.8708804435847))",146,"Triangular(min=0.000, mode=2214.000, max=2435.298)","(np.float64(0.9091291083573022), 0, np.float64(2435.297670760779))",144,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,20시-21시,"Lognormal(normalMean=7.287, normalStdDev=0.074)","(np.float64(0.07374195007023925), 235.75232835636007, np.float64(1461.0533318859516))",147,"Weibull(shape=3.116, scale=1100.047)","(np.float64(3.1164902648114783), np.float64(98.67286486754256), np.float64(1100.0466182160926))",144,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,21시-22시,"Lognormal(normalMean=6.883, normalStdDev=0.259)","(np.float64(0.2592332939743227), 903.9251754945597, np.float64(975.4117697015747))",186,"Triangular(min=173.637, mode=730.000, max=2628.275)","(np.float64(0.22665776974387986), np.float64(173.63729419528482), np.float64(2454.637696442732))",156,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,22시-23시,"Triangular(min=980.360, mode=1556.000, max=1929.032)","(np.float64(0.606785032555273), np.float64(980.3599868700239), np.float64(948.6720704448697))",192,"Triangular(min=90.362, mode=1417.000, max=2126.468)","(np.float64(0.6515565269617817), np.float64(90.361710507095), np.float64(2036.1062081280052))",156,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,23시-24시,"Lognormal(normalMean=7.405, normalStdDev=0.127)","(np.float64(0.12703466849635656), -896.9033456936182, np.float64(1643.7681256197598))",163,"Normal(mean=866.090, stdDev=442.215)","(np.float64(866.0897435897435), np.float64(442.21482730065674))",156,주말,2,"['mean', 'median']"
203,을지로3가,승차,24시-01시,"Weibull(shape=1.165, scale=71.210)","(np.float64(1.16494730579144), np.float64(78.87283489338046), np.float64(71.21008147243111))",158,"Triangular(min=0.000, mode=1.000, max=746.452)","(np.float64(0.0013396702103809065), 0, np.float64(746.4523658166395))",131,주말,2,"['mean', 'mode']"
203,을지로3가,승차,01시-02시,"Weibull(shape=3.056, scale=49.274)","(np.float64(3.05589184121662), np.float64(46.674238910513566), np.float64(49.27404815840162))",195,"Triangular(min=50.668, mode=61.000, max=351.485)","(np.float64(0.03434682037065984), np.float64(50.66789155145985), np.float64(300.81702868581266))",151,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,02시-03시,"Triangular(min=41.968, mode=70.000, max=106.169)","(np.float64(0.4366284976431777), np.float64(41.96814253537906), np.float64(64.20070486535363))",193,"Weibull(shape=1.642, scale=105.411)","(np.float64(1.6420840244848567), np.float64(34.5853660989422), np.float64(105.4114405722718))",151,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,03시-04시,"Triangular(min=32.041, mode=54.000, max=79.207)","(np.float64(0.4655702116096917), np.float64(32.04070738306231), np.float64(47.1664468187805))",193,"Triangular(min=14.891, mode=48.000, max=202.731)","(np.float64(0.17625969156203952), np.float64(14.891347706123025), np.float64(187.8394519140129))",151,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,승차,04시-05시,"Triangular(min=11.191, mode=22.000, max=36.677)","(np.float64(0.4241196838204531), np.float64(11.190672938056018), np.float64(25.48650183951528))",200,"Lognormal(normalMean=4.971, normalStdDev=0.129)","(np.float64(0.1291468513368493), -102.75922517614467, np.float64(144.10476872410007))",155,주말,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,05시-06시,"Weibull(shape=3.392, scale=21.793)","(np.float64(3.3921260868506935), np.float64(15.912045450182713), np.float64(21.792709660441037))",197,"Weibull(shape=2.910, scale=23.482)","(np.float64(2.910397807164876), np.float64(11.571072410380921), np.float64(23.482295279299453))",150,평일,2,"['mean', 'median']"
204,을지로4가,승차,06시-07시,"Triangular(min=0.000, mode=78.000, max=108.672)","(np.float64(0.7177560807125386), 0, np.float64(108.67201541414187))",208,"Triangular(min=0.000, mode=69.000, max=102.050)","(np.float64(0.6761383624588713), 0, np.float64(102.05011852407442))",156,평일,2,"['mean', 'median']"
204,을지로4가,승차,07시-08시,"Triangular(min=0.000, mode=245.000, max=277.235)","(np.float64(0.8837280875659896), 0, np.float64(277.2345967575134))",208,"Lognormal(normalMean=4.102, normalStdDev=0.754)","(np.float64(0.7536992213707843), 8.897036802307623, np.float64(60.453925159581935))",142,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,08시-09시,"Triangular(min=0.000, mode=456.000, max=575.895)","(np.float64(0.7918111169289638), 0, np.float64(575.8949204960676))",208,"Gamma(alpha=1.214, beta=132.283)","(np.float64(1.2136068141906915), np.float64(29.553848702472962), np.float64(132.28293104850383))",150,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,09시-10시,"Triangular(min=63.336, mode=438.000, max=633.332)","(np.float64(0.6573096875336487), np.float64(63.33602618419154), np.float64(569.9961027714501))",208,"Gamma(alpha=301.711, beta=7.525)","(np.float64(301.711461907596), np.float64(-1982.7226994197408), np.float64(7.525156582734972))",156,평일,2,"['mean', 'median']"
204,을지로4가,승차,10시-11시,"Triangular(min=356.949, mode=501.000, max=614.669)","(np.float64(0.5589432980399534), np.float64(356.9494785185983), np.float64(257.7193822380565))",198,"Triangular(min=93.338, mode=509.000, max=649.840)","(np.float64(0.7469187278242746), np.float64(93.33762779035841), np.float64(556.5028117895265))",149,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,11시-12시,"Triangular(min=366.812, mode=595.000, max=765.511)","(np.float64(0.5723310002339526), np.float64(366.8123810092469), np.float64(398.6986881674975))",204,"Normal(mean=505.814, stdDev=145.147)","(np.float64(505.81410256410254), np.float64(145.1466899243296))",156,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,12시-13시,"Weibull(shape=5.332, scale=319.835)","(np.float64(5.332487427580048), np.float64(326.05769607344484), np.float64(319.8348257641671))",196,"Weibull(shape=3.688, scale=529.014)","(np.float64(3.6879484192879457), np.float64(100.99184756364373), np.float64(529.0144048589391))",155,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,13시-14시,"Weibull(shape=3.521, scale=226.459)","(np.float64(3.5209487987062547), np.float64(503.97472884339334), np.float64(226.45933772242228))",198,"Triangular(min=102.934, mode=819.000, max=1020.103)","(np.float64(0.7807352473879146), np.float64(102.93428370944858), np.float64(917.1684238499245))",156,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,14시-15시,"Triangular(min=569.257, mode=849.000, max=1005.801)","(np.float64(0.6408125080273981), np.float64(569.2568450837762), np.float64(436.54446723182537))",198,"Triangular(min=124.262, mode=906.000, max=1119.147)","(np.float64(0.7857567230978602), np.float64(124.26216115079092), np.float64(994.8853326812173))",154,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,15시-16시,"Triangular(min=607.536, mode=969.000, max=1133.436)","(np.float64(0.6873239881155022), np.float64(607.5359242740526), np.float64(525.9005679626123))",200,"Triangular(min=120.551, mode=1078.000, max=1195.467)","(np.float64(0.8907196058364175), np.float64(120.55064876162027), np.float64(1074.91666846048))",154,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,16시-17시,"Triangular(min=558.267, mode=1246.000, max=1597.254)","(np.float64(0.6619261281621085), np.float64(558.267139855793), np.float64(1038.987329381429))",205,"Triangular(min=106.047, mode=810.000, max=1752.737)","(np.float64(0.42749551481241405), np.float64(106.04739846715127), np.float64(1646.6900286510336))",156,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,17시-18시,"Triangular(min=172.846, mode=2658.000, max=2802.851)","(np.float64(0.9449236298132038), np.float64(172.84591902911913), np.float64(2630.0052221795513))",208,"Triangular(min=218.129, mode=442.000, max=1567.552)","(np.float64(0.1659011097286951), np.float64(218.1292463784415), np.float64(1349.4228820712158))",119,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,18시-19시,"Triangular(min=153.328, mode=3199.000, max=3281.178)","(np.float64(0.9737268979967575), np.float64(153.3281785083135), np.float64(3127.850147463876))",208,"Lognormal(normalMean=6.210, normalStdDev=0.583)","(np.float64(0.5829349617207792), 116.49743000063732, np.float64(497.45950081910314))",120,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,19시-20시,"Weibull(shape=3.030, scale=161.734)","(np.float64(3.03026934284041), np.float64(1085.1012094084622), np.float64(161.7344968353575))",144,"Triangular(min=0.000, mode=1187.000, max=1369.244)","(np.float64(0.8669019188914326), 0, np.float64(1369.2437104236642))",144,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,20시-21시,"Lognormal(normalMean=8.023, normalStdDev=0.018)","(np.float64(0.018170923906643672), -2344.645969735727, np.float64(3051.1626143433355))",147,"Triangular(min=111.505, mode=329.000, max=979.387)","(np.float64(0.25060451216578095), np.float64(111.50492940919933), np.float64(867.8817021586281))",144,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,21시-22시,"Lognormal(normalMean=6.360, normalStdDev=0.114)","(np.float64(0.11435938961671914), 23.61780418052633, np.float64(578.4966832528919))",151,"Weibull(shape=2.543, scale=438.993)","(np.float64(2.54285943131197), np.float64(13.74824911039757), np.float64(438.99312585368995))",144,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,22시-23시,"Lognormal(normalMean=5.968, normalStdDev=0.123)","(np.float64(0.1230292110561111), 10.706396243400777, np.float64(390.63550949024346))",152,"Triangular(min=50.044, mode=131.000, max=757.647)","(np.float64(0.11440927453896202), np.float64(50.04363550326035), np.float64(707.6031243279806))",153,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,23시-24시,"Lognormal(normalMean=6.478, normalStdDev=0.069)","(np.float64(0.06891414229580455), -465.3669190173365, np.float64(650.7217492443896))",158,"Triangular(min=21.634, mode=49.000, max=433.158)","(np.float64(0.06649885930506735), np.float64(21.634139043561127), np.float64(411.52376510118876))",142,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,승차,24시-01시,"Triangular(min=0.000, mode=36.000, max=127.967)","(np.float64(0.2813225367988365), 0, np.float64(127.9669962507734))",157,"Triangular(min=0.000, mode=1.000, max=211.905)","(np.float64(0.004719099493604403), 0, np.float64(211.904834313991))",133,평일,3,"['mean', 'median', 'mode']"
