역번호,역명,구분,시간대,평일 분포,평일 매개변수,평일 데이터수,주말 분포,주말 매개변수,주말 데이터수,승자,승리 횟수,승리 항목
201,시청,하차,15시-16시,"Gamma(alpha=10.897, beta=35.406)","(np.float64(10.89740515118702), np.float64(398.7825540787608), np.float64(35.4059738813001))",190,"Weibull(shape=3.076, scale=645.925)","(np.float64(3.0764288054411137), np.float64(230.46054335106015), np.float64(645.9246522661265))",148,주말,3,"['mean', 'median', 'mode']"
201,시청,하차,16시-17시,"Gamma(alpha=21.867, beta=20.598)","(np.float64(21.8672440367161), np.float64(254.30998469329168), np.float64(20.598493549887674))",194,"Gamma(alpha=131.710, beta=21.617)","(np.float64(131.7100183549469), np.float64(-2082.0588383521044), np.float64(21.617142883169386))",148,주말,2,"['mean', 'median']"
201,시청,하차,17시-18시,"Weibull(shape=2.995, scale=307.958)","(np.float64(2.9946412904742044), np.float64(503.5854328793214), np.float64(307.958453785301))",189,"Triangular(min=139.779, mode=804.000, max=1609.214)","(np.float64(0.452024727907013), np.float64(139.77921482372545), np.float64(1469.4346219763183))",155,주말,3,"['mean', 'median', 'mode']"
201,시청,하차,18시-19시,"Weibull(shape=3.541, scale=528.187)","(np.float64(3.5409781811861274), np.float64(365.47429927556277), np.float64(528.1870430405843))",193,"Triangular(min=186.917, mode=281.000, max=1625.796)","(np.float64(0.06538659086021086), np.float64(186.91659756645095), np.float64(1438.8791519796464))",155,평일,3,"['mean', 'median', 'mode']"
201,시청,하차,19시-20시,"Triangular(min=231.713, mode=417.000, max=784.681)","(np.float64(0.33507785681067503), np.float64(231.71262976584444), np.float64(552.9681133236134))",172,"Triangular(min=139.925, mode=225.000, max=865.497)","(np.float64(0.11725217697819901), np.float64(139.92516639872184), np.float64(725.5714634044875))",134,평일,3,"['mean', 'median', 'mode']"
201,시청,하차,20시-21시,"Normal(mean=270.389, stdDev=41.333)","(np.float64(270.38853503184714), np.float64(41.33345057057817))",157,"Lognormal(normalMean=5.979, normalStdDev=0.143)","(np.float64(0.14312954273832423), -121.15191356552899, np.float64(395.1621386604646))",130,주말,2,"['mean', 'median']"
201,시청,하차,21시-22시,"Lognormal(normalMean=5.149, normalStdDev=0.391)","(np.float64(0.3906955705086817), 114.86027176517032, np.float64(172.25721212360207))",197,"Weibull(shape=3.092, scale=180.526)","(np.float64(3.091888014619889), np.float64(119.0310809489977), np.float64(180.5258311702143))",140,평일,2,"['mean', 'median']"
201,시청,하차,22시-23시,"Triangular(min=134.265, mode=248.000, max=358.012)","(np.float64(0.5083201062650722), np.float64(134.26490897501907), np.float64(223.74698465442734))",206,"Weibull(shape=3.300, scale=161.127)","(np.float64(3.299547233160639), np.float64(113.92886653029244), np.float64(161.12714026446923))",149,주말,3,"['mean', 'median', 'mode']"
201,시청,하차,23시-24시,"Lognormal(normalMean=4.755, normalStdDev=0.385)","(np.float64(0.3850605044519734), 38.729753164900565, np.float64(116.17145638897055))",190,"Triangular(min=77.607, mode=199.000, max=333.370)","(np.float64(0.4746297083209753), np.float64(77.60726893262114), np.float64(255.76302733756836))",148,주말,3,"['mean', 'median', 'mode']"
201,시청,하차,24시-01시,"Weibull(shape=1.366, scale=36.253)","(np.float64(1.3664931759773302), np.float64(32.79137024510318), np.float64(36.252664752458344))",161,"Lognormal(normalMean=3.842, normalStdDev=1.291)","(np.float64(1.2911904545050692), 7.502545947403968, np.float64(46.61708712793976))",149,주말,2,"['mean', 'median']"
201,시청,하차,01시-02시,"Weibull(shape=3.054, scale=84.820)","(np.float64(3.0535352853965483), np.float64(179.40081245680776), np.float64(84.82034686379791))",185,"Weibull(shape=2.628, scale=243.543)","(np.float64(2.627786924729662), np.float64(108.17990743247645), np.float64(243.54337277971334))",151,주말,2,"['mean', 'median']"
201,시청,하차,02시-03시,"Lognormal(normalMean=8.427, normalStdDev=0.006)","(np.float64(0.005659308239006465), -4341.850275062624, np.float64(4570.080754839103))",191,"Normal(mean=274.546, stdDev=77.327)","(np.float64(274.54605263157896), np.float64(77.3269578185442))",152,주말,3,"['mean', 'median', 'mode']"
201,시청,하차,03시-04시,"Weibull(shape=3.140, scale=72.209)","(np.float64(3.139742608138528), np.float64(131.24954712350916), np.float64(72.20934555355217))",195,"Normal(mean=231.583, stdDev=62.352)","(np.float64(231.58278145695365), np.float64(62.352061482131))",151,주말,2,"['mean', 'median']"
201,시청,하차,04시-05시,"Triangular(min=106.679, mode=157.000, max=199.259)","(np.float64(0.5435401923618164), np.float64(106.67875436695759), np.float64(92.58054206587087))",199,"Lognormal(normalMean=8.277, normalStdDev=0.013)","(np.float64(0.013074398640973013), -3746.4066822497275, np.float64(3930.7352334701964))",155,주말,2,"['mean', 'median']"
202,을지로입구,하차,05시-06시,"Weibull(shape=4.420, scale=54.545)","(np.float64(4.419934635731395), np.float64(57.51962115574489), np.float64(54.5446310337107))",197,"Gamma(alpha=10.657, beta=5.721)","(np.float64(10.65733141017942), np.float64(23.29256097701053), np.float64(5.7208679497415105))",149,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,06시-07시,"Triangular(min=0.000, mode=1256.000, max=1332.993)","(np.float64(0.9422401912678242), 0, np.float64(1332.9934465209176))",208,"Triangular(min=0.000, mode=1.000, max=1086.370)","(np.float64(0.0009204921488102015), 0, np.float64(1086.370444633853))",130,평일,2,"['mean', 'median']"
202,을지로입구,하차,07시-08시,"Triangular(min=0.000, mode=6452.000, max=6452.000)","(np.float64(0.9999999916847759), 0, np.float64(6452.000181123822))",208,"Triangular(min=0.000, mode=642.000, max=818.771)","(np.float64(0.7841018229282919), 0, np.float64(818.7712121432899))",118,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,08시-09시,"Triangular(min=0.000, mode=16764.000, max=16764.000)","(np.float64(0.999999983932901), 0, np.float64(16764.000300575066))",208,"Weibull(shape=51673994.047, scale=14406848262.565)","(np.float64(51673994.047360584), np.float64(-14406846891.065147), np.float64(14406848262.565445))",101,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,09시-10시,"Triangular(min=5532.184, mode=6889.000, max=7872.470)","(np.float64(0.5797650548892201), np.float64(5532.184102375222), np.float64(2340.285752283832))",191,"Triangular(min=0.000, mode=466.000, max=9279.114)","(np.float64(0.05022030978649432), 0, np.float64(9279.11440572609))",156,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,10시-11시,"Lognormal(normalMean=9.057, normalStdDev=0.038)","(np.float64(0.03835599833471061), -5672.074601405112, np.float64(8575.376865613654))",150,"Weibull(shape=3.107, scale=2022.456)","(np.float64(3.106664765621287), np.float64(278.0241953596), np.float64(2022.4563954279106))",143,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,11시-12시,"Normal(mean=2274.353, stdDev=188.992)","(np.float64(2274.3529411764707), np.float64(188.99232168198836))",153,"Weibull(shape=3.987, scale=1373.694)","(np.float64(3.986648429455703), np.float64(1145.3233935748237), np.float64(1373.6935711574993))",139,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,12시-13시,"Triangular(min=1455.380, mode=1928.000, max=2980.703)","(np.float64(0.3098489590884619), np.float64(1455.3801483016864), np.float64(1525.323347933007))",168,"Weibull(shape=2.358, scale=808.081)","(np.float64(2.357928962366815), np.float64(1497.2660119390348), np.float64(808.0810398285707))",143,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,13시-14시,"Weibull(shape=2.417, scale=508.850)","(np.float64(2.4170096458025534), np.float64(1611.644872480941), np.float64(508.85041689267547))",203,"Weibull(shape=2.542, scale=847.794)","(np.float64(2.541505636644041), np.float64(1497.132780415343), np.float64(847.7937208989556))",148,주말,2,"['mean', 'median']"
202,을지로입구,하차,14시-15시,"Weibull(shape=2.885, scale=536.991)","(np.float64(2.8850451404890776), np.float64(1317.1651429834765), np.float64(536.9912997509339))",201,"Weibull(shape=2.360, scale=763.286)","(np.float64(2.3601951934044916), np.float64(1388.8079735327833), np.float64(763.2860197333035))",145,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,15시-16시,"Triangular(min=1323.055, mode=1762.000, max=2293.566)","(np.float64(0.45228209708706296), np.float64(1323.0554193433425), np.float64(970.5106248478503))",202,"Normal(mean=1992.302, stdDev=287.017)","(np.float64(1992.3021582733813), np.float64(287.0165977873297))",139,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,16시-17시,"Normal(mean=1755.718, stdDev=155.278)","(np.float64(1755.718085106383), np.float64(155.2784399981146))",188,"Weibull(shape=2.147, scale=908.398)","(np.float64(2.1470756537684195), np.float64(1260.2077294220749), np.float64(908.3976029936498))",145,주말,2,"['mean', 'median']"
202,을지로입구,하차,17시-18시,"Weibull(shape=2.773, scale=820.201)","(np.float64(2.772979339371667), np.float64(1275.9001746540582), np.float64(820.2009798322201))",191,"Weibull(shape=2.526, scale=1416.254)","(np.float64(2.52601056211899), np.float64(878.4150831490826), np.float64(1416.2538634230878))",147,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,18시-19시,"Normal(mean=2240.150, stdDev=365.219)","(np.float64(2240.1502590673576), np.float64(365.21908140486397))",193,"Triangular(min=610.230, mode=1504.000, max=4022.067)","(np.float64(0.2619615746990154), np.float64(610.2297102020482), np.float64(3411.837369005014))",152,평일,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,19시-20시,"Triangular(min=760.769, mode=1295.000, max=2522.893)","(np.float64(0.30317427919740103), np.float64(760.7693745032441), np.float64(1762.1238415697605))",204,"Weibull(shape=2.385, scale=1178.578)","(np.float64(2.385085846422985), np.float64(482.38306834763915), np.float64(1178.577583947987))",147,평일,2,"['mean', 'mode']"
202,을지로입구,하차,20시-21시,"Gamma(alpha=43.110, beta=19.021)","(np.float64(43.10960755156275), np.float64(42.90424587227332), np.float64(19.02115396244968))",158,"Weibull(shape=2.914, scale=586.479)","(np.float64(2.9138200562897927), np.float64(514.3479245292848), np.float64(586.4789193124651))",130,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,21시-22시,"Lognormal(normalMean=6.401, normalStdDev=0.214)","(np.float64(0.21385152423492915), 188.07430381073024, np.float64(602.528159414875))",165,"Lognormal(normalMean=7.243, normalStdDev=0.128)","(np.float64(0.12764626793365613), -489.3230283023237, np.float64(1398.0048405728764))",137,주말,2,"['mean', 'median']"
202,을지로입구,하차,22시-23시,"Gamma(alpha=5.349, beta=58.132)","(np.float64(5.34892376300022), np.float64(386.07555958226135), np.float64(58.13211505661688))",202,"Triangular(min=368.788, mode=821.000, max=1197.243)","(np.float64(0.5458498638652111), np.float64(368.7884215288975), np.float64(828.454138033123))",152,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,23시-24시,"Lognormal(normalMean=5.438, normalStdDev=0.507)","(np.float64(0.5071620787694436), 136.1350265938206, np.float64(229.95682472948198))",182,"Gamma(alpha=9.124, beta=70.112)","(np.float64(9.124421527222577), np.float64(-88.29428720198507), np.float64(70.11167700674957))",152,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,24시-01시,"Lognormal(normalMean=4.461, normalStdDev=0.417)","(np.float64(0.4174326031258145), 47.452073238760285, np.float64(86.6008966939369))",158,"Triangular(min=44.388, mode=181.000, max=868.573)","(np.float64(0.16575414641891775), np.float64(44.38784576254008), np.float64(824.1854408628423))",143,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,01시-02시,"Weibull(shape=2.868, scale=46.874)","(np.float64(2.8677707351884947), np.float64(62.373188103367255), np.float64(46.874086930868))",193,"Weibull(shape=3.148, scale=123.901)","(np.float64(3.148396952645247), np.float64(14.401105547166246), np.float64(123.90090358000279))",154,주말,2,"['mean', 'median']"
202,을지로입구,하차,02시-03시,"Triangular(min=56.244, mode=91.000, max=124.272)","(np.float64(0.510908634468271), np.float64(56.24374216126415), np.float64(68.0283234546387))",199,"Triangular(min=27.491, mode=125.000, max=187.814)","(np.float64(0.6082052452187658), np.float64(27.4907725272086), np.float64(160.3228979371355))",154,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,03시-04시,"Triangular(min=53.470, mode=84.000, max=118.653)","(np.float64(0.46837386938093917), np.float64(53.47036230579961), np.float64(65.18219707045111))",202,"Normal(mean=100.755, stdDev=31.492)","(np.float64(100.75483870967741), np.float64(31.491594769128756))",155,주말,3,"['mean', 'median', 'mode']"
202,을지로입구,하차,04시-05시,"Weibull(shape=3.447, scale=27.343)","(np.float64(3.447207708680672), np.float64(36.421870217283114), np.float64(27.343114689580048))",198,"Weibull(shape=3.661, scale=72.370)","(np.float64(3.6612976615225286), np.float64(5.913715211708853), np.float64(72.37019442555105))",155,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,05시-06시,"Gamma(alpha=143.585, beta=0.545)","(np.float64(143.5853561267882), np.float64(-10.503903494869473), np.float64(0.5448942780494095))",181,"Lognormal(normalMean=3.761, normalStdDev=0.386)","(np.float64(0.38640705105668244), 1.3250157593776795, np.float64(42.989930941844115))",155,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,06시-07시,"Triangular(min=0.000, mode=804.000, max=951.989)","(np.float64(0.8445471669079891), 0, np.float64(951.9894583488875))",208,"Triangular(min=0.000, mode=808.000, max=808.000)","(np.float64(0.9999999952769341), 0, np.float64(808.0000136535323))",156,평일,2,"['mean', 'median']"
203,을지로3가,하차,07시-08시,"Triangular(min=0.000, mode=3484.000, max=3652.303)","(np.float64(0.9539186739681829), 0, np.float64(3652.3029636334913))",208,"Triangular(min=0.000, mode=30.000, max=545.719)","(np.float64(0.05497333326551493), 0, np.float64(545.7191372268264))",118,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,08시-09시,"Triangular(min=0.000, mode=8866.000, max=8866.000)","(np.float64(0.9999999796210286), 0, np.float64(8866.00021750106))",208,"Triangular(min=159.086, mode=583.000, max=876.555)","(np.float64(0.5908462331376849), np.float64(159.0862004133985), np.float64(717.4689044405417))",116,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,09시-10시,"Weibull(shape=4.050, scale=522.388)","(np.float64(4.050020619302492), np.float64(2835.6813908077775), np.float64(522.3877997589223))",179,"Triangular(min=66.472, mode=239.000, max=4393.397)","(np.float64(0.03987312838700138), np.float64(66.47197527506546), np.float64(4326.924716073814))",156,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,10시-11시,"Weibull(shape=1.779, scale=282.537)","(np.float64(1.7788545320075553), np.float64(1037.0315197928612), np.float64(282.53721396969274))",147,"Triangular(min=152.589, mode=684.000, max=1651.086)","(np.float64(0.35462935186401956), np.float64(152.5887166303231), np.float64(1498.4977429545659))",144,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,11시-12시,"Gamma(alpha=36.838, beta=12.660)","(np.float64(36.8380507157432), np.float64(485.29350943602185), np.float64(12.660396813299016))",149,"Triangular(min=478.301, mode=998.000, max=1121.514)","(np.float64(0.8079730141315917), np.float64(478.3011336992803), np.float64(643.2131484713391))",138,평일,2,"['mean', 'median']"
203,을지로3가,하차,12시-13시,"Lognormal(normalMean=5.977, normalStdDev=0.226)","(np.float64(0.22629922756636345), 474.2444601914973, np.float64(394.096236148778))",168,"Triangular(min=544.866, mode=876.000, max=1135.904)","(np.float64(0.5602588596224116), np.float64(544.86595315233), np.float64(591.0375911899798))",140,평일,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,13시-14시,"Weibull(shape=3.273, scale=205.882)","(np.float64(3.2727899933856834), np.float64(749.1677540266064), np.float64(205.88186387136844))",191,"Weibull(shape=4.351, scale=298.487)","(np.float64(4.350884257268824), np.float64(695.4338691208219), np.float64(298.48693438226394))",135,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,14시-15시,"Weibull(shape=3.246, scale=177.563)","(np.float64(3.2459416575695212), np.float64(654.5379086056339), np.float64(177.5634099065607))",192,"Gamma(alpha=6.379, beta=37.622)","(np.float64(6.37851967746183), np.float64(651.0097887829122), np.float64(37.6224623031726))",137,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,15시-16시,"Gamma(alpha=21.272, beta=17.144)","(np.float64(21.271663351261065), np.float64(431.99185735952256), np.float64(17.14434638833682))",191,"Normal(mean=917.345, stdDev=142.042)","(np.float64(917.3448275862069), np.float64(142.0415859120791))",145,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,16시-17시,"Gamma(alpha=12.328, beta=18.882)","(np.float64(12.32837526291064), np.float64(589.8051401263796), np.float64(18.88199617186176))",190,"Triangular(min=535.871, mode=825.000, max=1532.736)","(np.float64(0.2900380283996481), np.float64(535.8714076282542), np.float64(996.8644248619805))",146,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,17시-18시,"Weibull(shape=3.505, scale=574.225)","(np.float64(3.5046818586314554), np.float64(455.59449620615214), np.float64(574.2245567194262))",202,"Triangular(min=275.088, mode=1400.000, max=1858.271)","(np.float64(0.7105381851022238), np.float64(275.0879323418744), np.float64(1583.1831296954051))",156,주말,2,"['mean', 'median']"
203,을지로3가,하차,18시-19시,"Triangular(min=419.876, mode=1316.000, max=1872.121)","(np.float64(0.617061066329512), np.float64(419.87646262459), np.float64(1452.244496171671))",207,"Weibull(shape=1.720, scale=985.061)","(np.float64(1.7196423021866738), np.float64(334.1744399684301), np.float64(985.0612462197573))",155,평일,2,"['median', 'mode']"
203,을지로3가,하차,19시-20시,"Lognormal(normalMean=6.785, normalStdDev=0.204)","(np.float64(0.20361535454670066), -82.06776660052762, np.float64(884.7829996008836))",203,"Normal(mean=955.942, stdDev=365.388)","(np.float64(955.9423076923077), np.float64(365.38827680351733))",156,주말,2,"['mean', 'median']"
203,을지로3가,하차,20시-21시,"Lognormal(normalMean=5.974, normalStdDev=0.188)","(np.float64(0.18820051946559008), 36.95741486339021, np.float64(393.1853607336534))",159,"Weibull(shape=3.646, scale=495.816)","(np.float64(3.645543427874526), np.float64(136.55362015890597), np.float64(495.8164734383477))",130,주말,2,"['mean', 'median']"
203,을지로3가,하차,21시-22시,"Gamma(alpha=5.859, beta=31.201)","(np.float64(5.858896583563977), np.float64(215.36148481503983), np.float64(31.200950961211213))",164,"Normal(mean=497.120, stdDev=118.749)","(np.float64(497.1203007518797), np.float64(118.74918520299714))",133,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,22시-23시,"Normal(mean=367.286, stdDev=75.483)","(np.float64(367.2857142857143), np.float64(75.48279510918182))",203,"Triangular(min=169.893, mode=451.000, max=686.082)","(np.float64(0.544581746084855), np.float64(169.89327650814243), np.float64(516.1882959142196))",144,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,23시-24시,"Triangular(min=20.823, mode=404.000, max=446.375)","(np.float64(0.9004240780249773), np.float64(20.823067069235407), np.float64(425.55162870655124))",202,"Normal(mean=311.321, stdDev=97.894)","(np.float64(311.32142857142856), np.float64(97.89376660858609))",140,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,24시-01시,"Triangular(min=0.000, mode=62.000, max=289.663)","(np.float64(0.21404191612509646), 0, np.float64(289.6628911533826))",162,"Triangular(min=0.000, mode=1.000, max=503.804)","(np.float64(0.0019848987362890533), 0, np.float64(503.8040387809843))",143,평일,2,"['median', 'mode']"
203,을지로3가,하차,01시-02시,"Triangular(min=24.587, mode=38.000, max=54.486)","(np.float64(0.4486193894979325), np.float64(24.586638467639013), np.float64(29.899201399827543))",194,"Weibull(shape=2.603, scale=30.708)","(np.float64(2.6028992343742496), np.float64(15.948431173732828), np.float64(30.708140151843466))",151,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,02시-03시,"Weibull(shape=4.107, scale=25.995)","(np.float64(4.106678010817803), np.float64(13.884083292752969), np.float64(25.99460435542619))",201,"Triangular(min=13.712, mode=41.000, max=67.818)","(np.float64(0.5043414880318663), np.float64(13.71178546833908), np.float64(54.10662253134225))",154,주말,3,"['mean', 'median', 'mode']"
203,을지로3가,하차,03시-04시,"Weibull(shape=3.662, scale=24.004)","(np.float64(3.6618520725679673), np.float64(15.434185451361653), np.float64(24.003563618632494))",202,"Weibull(shape=2.778, scale=30.272)","(np.float64(2.777890078717422), np.float64(12.84458522893701), np.float64(30.272154588603385))",152,주말,2,"['mean', 'median']"
203,을지로3가,하차,04시-05시,"Weibull(shape=3.197, scale=10.557)","(np.float64(3.197131707275206), np.float64(9.258507906954684), np.float64(10.557116021974029))",197,"Weibull(shape=2.538, scale=14.258)","(np.float64(2.5376322600578205), np.float64(7.8920965862368035), np.float64(14.258279521115783))",151,주말,3,"['mean', 'median', 'mode']"
204,을지로4가,하차,05시-06시,"Weibull(shape=3.994, scale=22.592)","(np.float64(3.994104141212567), np.float64(28.351194710677667), np.float64(22.59229118277443))",189,"Weibull(shape=2.006, scale=32.772)","(np.float64(2.0059139473266034), np.float64(5.015897367336402), np.float64(32.7724008700537))",156,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,하차,06시-07시,"Triangular(min=0.000, mode=586.000, max=618.059)","(np.float64(0.9481301295340891), 0, np.float64(618.0586205045252))",208,"Triangular(min=0.000, mode=573.000, max=601.797)","(np.float64(0.9521481997615165), 0, np.float64(601.7970733344027))",156,평일,2,"['mean', 'median']"
204,을지로4가,하차,07시-08시,"Triangular(min=0.000, mode=1704.000, max=1767.514)","(np.float64(0.9640660495678095), 0, np.float64(1767.5137515302488))",208,"Weibull(shape=0.972, scale=156.058)","(np.float64(0.9723893242706452), np.float64(6.999999999999999), np.float64(156.05830693751608))",118,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,하차,08시-09시,"Triangular(min=0.000, mode=3872.000, max=3872.000)","(np.float64(0.9999999537694346), 0, np.float64(3872.000211781763))",208,"Triangular(min=0.000, mode=585.000, max=648.728)","(np.float64(0.9017649808617736), 0, np.float64(648.727786514811))",118,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,하차,09시-10시,"Weibull(shape=4.243, scale=336.086)","(np.float64(4.242878706678413), np.float64(1443.9974904196238), np.float64(336.08582426611906))",186,"Triangular(min=0.000, mode=1671.000, max=2054.584)","(np.float64(0.8133032958570138), 0, np.float64(2054.584075316491))",156,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,하차,10시-11시,"Gamma(alpha=88.715, beta=5.667)","(np.float64(88.71471779161965), np.float64(491.2206020325166), np.float64(5.667218611196025))",146,"Weibull(shape=2.881, scale=829.854)","(np.float64(2.881230367419378), np.float64(-115.36507207792243), np.float64(829.8536409381829))",144,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,하차,11시-12시,"Lognormal(normalMean=6.741, normalStdDev=0.089)","(np.float64(0.08850916458575847), 57.43566887668747, np.float64(846.7937326911866))",154,"Triangular(min=0.000, mode=875.000, max=1332.565)","(np.float64(0.6566283343192874), 0, np.float64(1332.565096985098))",145,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,하차,12시-13시,"Gamma(alpha=19.061, beta=16.413)","(np.float64(19.06130991114078), np.float64(494.0405349406971), np.float64(16.413324553098647))",180,"Triangular(min=97.928, mode=930.000, max=1071.691)","(np.float64(0.8544914170106042), np.float64(97.92757146061354), np.float64(973.7633544070018))",156,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,하차,13시-14시,"Gamma(alpha=90.697, beta=7.223)","(np.float64(90.69703879756446), np.float64(116.45242547241173), np.float64(7.223404715624252))",192,"Triangular(min=207.379, mode=898.000, max=1041.985)","(np.float64(0.8274814908382973), np.float64(207.37904206693975), np.float64(834.6059284439048))",155,평일,2,"['mean', 'mode']"
204,을지로4가,하차,14시-15시,"Triangular(min=586.886, mode=704.000, max=848.560)","(np.float64(0.4475564481484589), np.float64(586.8863095998705), np.float64(261.6735629424777))",188,"Triangular(min=194.939, mode=783.000, max=1031.423)","(np.float64(0.7030154632767023), np.float64(194.9394773856049), np.float64(836.4830552579806))",156,주말,2,"['median', 'mode']"
204,을지로4가,하차,15시-16시,"Triangular(min=512.165, mode=619.000, max=785.450)","(np.float64(0.39092830516348176), np.float64(512.1651347693448), np.float64(273.28505970785557))",191,"Triangular(min=181.841, mode=725.000, max=1016.105)","(np.float64(0.6510637056155932), np.float64(181.84082625079827), np.float64(834.2642492518736))",156,평일,2,"['mean', 'mode']"
204,을지로4가,하차,16시-17시,"Normal(mean=585.357, stdDev=50.187)","(np.float64(585.3567567567568), np.float64(50.18713381228484))",185,"Triangular(min=149.186, mode=714.000, max=978.107)","(np.float64(0.6813843747316346), np.float64(149.18649489269615), np.float64(828.9205418370964))",156,주말,2,"['mean', 'median']"
204,을지로4가,하차,17시-18시,"Weibull(shape=3.325, scale=207.244)","(np.float64(3.325042657583986), np.float64(405.80891030980763), np.float64(207.2440729917158))",196,"Triangular(min=150.671, mode=727.000, max=1016.954)","(np.float64(0.6652892702840596), np.float64(150.67079302683365), np.float64(866.2836343748511))",156,주말,3,"['mean', 'median', 'mode']"
204,을지로4가,하차,18시-19시,"Weibull(shape=3.670, scale=235.991)","(np.float64(3.670359204658058), np.float64(405.5620566473559), np.float64(235.99092216524124))",188,"Weibull(shape=2.274, scale=502.797)","(np.float64(2.273587898389188), np.float64(131.47037038874595), np.float64(502.7970392382432))",156,평일,3,"['mean', 'median', 'mode']"
204,을지로4가,하차,19시-20시,"Lognormal(normalMean=5.852, normalStdDev=0.220)","(np.float64(0.22020262143217648), 66.39508406746846, np.float64(347.8710155489128))",182,"Weibull(shape=2.191, scale=343.569)","(np.float64(2.1907374486149984), np.float64(123.17617238017382), np.float64(343.5694756809098))",149,주말,2,"['mean', 'median']"
204,을지로4가,하차,20시-21시,"Gamma(alpha=31.685, beta=7.864)","(np.float64(31.68476520970665), np.float64(19.30483334836379), np.float64(7.864026996595042))",158,"Weibull(shape=3.483, scale=212.137)","(np.float64(3.483363381793323), np.float64(108.09440252098594), np.float64(212.13703455912264))",130,주말,2,"['mean', 'median']"
204,을지로4가,하차,21시-22시,"Lognormal(normalMean=5.136, normalStdDev=0.339)","(np.float64(0.3391022956270758), 98.52831056475533, np.float64(169.9764840031908))",188,"Weibull(shape=2.906, scale=146.795)","(np.float64(2.905880079846912), np.float64(159.13229845854923), np.float64(146.7947583971908))",133,주말,3,"['mean', 'median', 'mode']"
204,을지로4가,하차,22시-23시,"Weibull(shape=4.306, scale=156.122)","(np.float64(4.3060951764632165), np.float64(114.17469479729102), np.float64(156.12203341194652))",195,"Triangular(min=143.271, mode=300.000, max=402.185)","(np.float64(0.6053339003015572), np.float64(143.27052272495177), np.float64(258.91409220733465))",150,주말,2,"['mean', 'median']"
204,을지로4가,하차,23시-24시,"Lognormal(normalMean=4.865, normalStdDev=0.317)","(np.float64(0.31717546438979205), 34.639631243654364, np.float64(129.6108214298773))",188,"Triangular(min=69.573, mode=227.000, max=368.630)","(np.float64(0.526410803625984), np.float64(69.57330152398157), np.float64(299.056739307891))",153,주말,2,"['mean', 'median']"
204,을지로4가,하차,24시-01시,"Weibull(shape=2.311, scale=53.857)","(np.float64(2.310890118361862), np.float64(25.455275202637296), np.float64(53.85726406963266))",156,"Triangular(min=0.000, mode=1.000, max=383.105)","(np.float64(0.002610250470393788), 0, np.float64(383.104997434699))",155,평일,2,"['median', 'mode']"
204,을지로4가,하차,01시-02시,"Gamma(alpha=48.591, beta=2.814)","(np.float64(48.59076208544718), np.float64(7.585798554406908), np.float64(2.8137342657001216))",192,"Triangular(min=69.532, mode=162.000, max=267.624)","(np.float64(0.46679403708370365), np.float64(69.53193271610999), np.float64(198.0917919515996))",152,주말,3,"['mean', 'median', 'mode']"
