역번호,역명,구분,시간대,분포,KS통계량,P값,데이터수,성공여부
210,뚝섬,승차,03시-04시,"Triangular(min=3.586, mode=10.000, max=16.142)",0.116613,0.006748,206,실패
210,뚝섬,승차,04시-05시,"Triangular(min=1.453, mode=4.000, max=8.346)",0.145014,0.000304,206,실패
211,성수,승차,05시-06시,"Triangular(min=163.202, mode=193.000, max=242.223)",0.049881,0.703668,193,성공
211,성수,승차,06시-07시,"Triangular(min=0.000, mode=399.000, max=423.708)",0.327754,0.0,208,실패
211,성수,승차,07시-08시,"Triangular(min=0.000, mode=1073.000, max=1135.604)",0.277926,0.0,208,실패
211,성수,승차,08시-09시,"Triangular(min=0.000, mode=1455.000, max=1487.034)",0.412161,0.0,208,실패
211,성수,승차,09시-10시,"Weibull(shape=4.552, scale=243.579)",0.046157,0.790289,192,성공
211,성수,승차,10시-11시,"Lognormal(normalMean=5.846, normalStdDev=0.131)",0.040943,0.958851,146,성공
211,성수,승차,11시-12시,"Triangular(min=776.817, mode=918.000, max=1026.691)",0.058586,0.523102,187,성공
211,성수,승차,12시-13시,"Weibull(shape=12.830, scale=1488.015)",0.087194,0.087288,202,성공
211,성수,승차,13시-14시,"Triangular(min=536.576, mode=1375.000, max=1696.194)",0.14802,0.00023,204,실패
211,성수,승차,14시-15시,"Triangular(min=750.478, mode=1587.000, max=2055.663)",0.109406,0.013962,204,실패
211,성수,승차,15시-16시,"Triangular(min=937.305, mode=1913.000, max=2512.543)",0.100991,0.030831,201,실패
211,성수,승차,16시-17시,"Triangular(min=941.472, mode=2464.000, max=3414.334)",0.126362,0.002679,204,실패
211,성수,승차,17시-18시,"Triangular(min=596.469, mode=5478.000, max=5994.892)",0.345794,0.0,208,실패
211,성수,승차,18시-19시,"Triangular(min=0.000, mode=11456.000, max=11577.706)",0.47686,0.0,208,실패
211,성수,승차,19시-20시,"Triangular(min=4267.493, mode=4694.000, max=5499.389)",0.045928,0.790163,194,성공
211,성수,승차,20시-21시,"Triangular(min=1927.463, mode=3002.000, max=4064.874)",0.182604,5.8e-05,154,실패
211,성수,승차,21시-22시,"Triangular(min=830.599, mode=4608.000, max=4608.000)",0.434126,0.0,184,실패
211,성수,승차,22시-23시,"Triangular(min=892.707, mode=1825.000, max=3530.450)",0.097992,0.03639,205,실패
211,성수,승차,23시-24시,"Lognormal(normalMean=7.465, normalStdDev=0.111)",0.056929,0.65991,159,성공
211,성수,승차,24시-01시,"Normal(mean=130.654, stdDev=44.791)",0.104428,0.061883,156,성공
211,성수,승차,01시-02시,"Triangular(min=49.924, mode=69.000, max=84.772)",0.050019,0.715328,188,성공
211,성수,승차,02시-03시,"Weibull(shape=3.010, scale=21.153)",0.056611,0.553753,191,성공
211,성수,승차,03시-04시,"Weibull(shape=3.482, scale=26.357)",0.040105,0.893171,199,성공
211,성수,승차,04시-05시,"Triangular(min=26.697, mode=37.000, max=49.090)",0.063087,0.38454,201,성공
212,건대입구,승차,05시-06시,"Weibull(shape=3.349, scale=133.988)",0.038282,0.932031,191,성공
212,건대입구,승차,06시-07시,"Triangular(min=0.000, mode=878.000, max=961.034)",0.357023,0.0,208,실패
212,건대입구,승차,07시-08시,"Triangular(min=0.000, mode=2460.000, max=2551.157)",0.36444,0.0,208,실패
212,건대입구,승차,08시-09시,"Triangular(min=0.000, mode=4320.000, max=4320.000)",0.466496,0.0,208,실패
212,건대입구,승차,09시-10시,"Triangular(min=2144.891, mode=2503.000, max=2726.052)",0.04582,0.804983,189,성공
212,건대입구,승차,10시-11시,"Weibull(shape=13.823, scale=937.816)",0.040912,0.961371,144,성공
212,건대입구,승차,11시-12시,"Weibull(shape=3.838, scale=279.960)",0.0681,0.45701,153,성공
212,건대입구,승차,12시-13시,"Triangular(min=1185.893, mode=1392.000, max=1580.221)",0.035304,0.964395,191,성공
212,건대입구,승차,13시-14시,"Triangular(min=956.139, mode=1556.000, max=1755.771)",0.103072,0.025394,202,실패
212,건대입구,승차,14시-15시,"Triangular(min=1204.535, mode=1521.000, max=1767.493)",0.048827,0.742304,188,성공
212,건대입구,승차,15시-16시,"Triangular(min=1250.229, mode=1680.000, max=1995.982)",0.041885,0.87299,193,성공
212,건대입구,승차,16시-17시,"Triangular(min=1085.561, mode=2052.000, max=2483.073)",0.110576,0.011954,206,실패
212,건대입구,승차,17시-18시,"Triangular(min=1006.462, mode=2561.000, max=3216.476)",0.177205,4e-06,207,실패
212,건대입구,승차,18시-19시,"Triangular(min=1228.888, mode=3258.000, max=3744.173)",0.276631,0.0,208,실패
212,건대입구,승차,19시-20시,"Gamma(alpha=23.061, beta=27.408)",0.03596,0.965975,182,성공
212,건대입구,승차,20시-21시,"Lognormal(normalMean=6.550, normalStdDev=0.284)",0.061753,0.542377,163,성공
212,건대입구,승차,21시-22시,"Triangular(min=1755.870, mode=2224.000, max=2895.057)",0.035119,0.956155,203,성공
212,건대입구,승차,22시-23시,"Triangular(min=1549.807, mode=2115.000, max=3038.780)",0.061155,0.429214,199,성공
212,건대입구,승차,23시-24시,"Triangular(min=767.866, mode=1286.000, max=2754.146)",0.075624,0.18002,206,성공
212,건대입구,승차,24시-01시,"Weibull(shape=1.123, scale=118.888)",0.090346,0.142573,158,성공
212,건대입구,승차,01시-02시,"Weibull(shape=2.338, scale=35.870)",0.046186,0.787115,193,성공
212,건대입구,승차,02시-03시,"Lognormal(normalMean=4.786, normalStdDev=0.101)",0.039897,0.915443,187,성공
212,건대입구,승차,03시-04시,"Weibull(shape=3.557, scale=38.563)",0.042065,0.861945,197,성공
212,건대입구,승차,04시-05시,"Weibull(shape=3.266, scale=22.849)",0.05592,0.540401,200,성공
213,구의(광진구청),승차,05시-06시,"Weibull(shape=3.443, scale=99.755)",0.054458,0.599867,192,성공
213,구의(광진구청),승차,06시-07시,"Triangular(min=0.000, mode=1173.000, max=1243.876)",0.33265,0.0,208,실패
213,구의(광진구청),승차,07시-08시,"Triangular(min=0.000, mode=3301.000, max=3342.407)",0.369478,0.0,208,실패
213,구의(광진구청),승차,08시-09시,"Triangular(min=0.000, mode=5557.000, max=5557.000)",0.47089,0.0,208,실패
213,구의(광진구청),승차,09시-10시,"Gamma(alpha=823.097, beta=4.636)",0.047837,0.767047,187,성공
213,구의(광진구청),승차,10시-11시,"Normal(mean=1313.973, stdDev=66.945)",0.029603,0.999163,146,성공
213,구의(광진구청),승차,11시-12시,"Gamma(alpha=13112.635, beta=0.495)",0.039096,0.965362,154,성공
213,구의(광진구청),승차,12시-13시,"Triangular(min=860.608, mode=998.000, max=1379.787)",0.138712,0.00084,199,실패
213,구의(광진구청),승차,13시-14시,"Triangular(min=859.143, mode=963.000, max=1102.529)",0.037223,0.944975,191,성공
213,구의(광진구청),승차,14시-15시,"Triangular(min=761.617, mode=894.000, max=1074.457)",0.053583,0.591822,201,성공
213,구의(광진구청),승차,15시-16시,"Triangular(min=805.148, mode=929.000, max=1067.872)",0.046772,0.771681,194,성공
213,구의(광진구청),승차,16시-17시,"Triangular(min=522.472, mode=1385.000, max=1667.973)",0.188491,1e-06,208,실패
213,구의(광진구청),승차,17시-18시,"Triangular(min=511.304, mode=1529.000, max=1723.770)",0.142336,0.000386,208,실패
213,구의(광진구청),승차,18시-19시,"Triangular(min=996.939, mode=1818.000, max=1979.706)",0.239972,0.0,198,실패
213,구의(광진구청),승차,19시-20시,"Lognormal(normalMean=5.712, normalStdDev=0.161)",0.055663,0.723611,149,성공
213,구의(광진구청),승차,20시-21시,"Normal(mean=660.477, stdDev=46.115)",0.055823,0.712942,151,성공
213,구의(광진구청),승차,21시-22시,"Lognormal(normalMean=5.968, normalStdDev=0.136)",0.049474,0.827005,154,성공
213,구의(광진구청),승차,22시-23시,"Triangular(min=401.005, mode=570.000, max=743.641)",0.040999,0.879506,198,성공
213,구의(광진구청),승차,23시-24시,"Lognormal(normalMean=6.371, normalStdDev=0.069)",0.077443,0.29855,154,성공
213,구의(광진구청),승차,24시-01시,"Triangular(min=0.000, mode=69.000, max=97.973)",0.223119,0.0,156,실패
213,구의(광진구청),승차,01시-02시,"Triangular(min=86.549, mode=117.000, max=139.794)",0.06379,0.414809,187,성공
213,구의(광진구청),승차,02시-03시,"Weibull(shape=4.259, scale=50.510)",0.047549,0.759744,192,성공
213,구의(광진구청),승차,03시-04시,"Weibull(shape=4.732, scale=42.322)",0.041634,0.879304,192,성공
213,구의(광진구청),승차,04시-05시,"Triangular(min=42.136, mode=59.000, max=72.777)",0.055922,0.562878,193,성공
214,강변(동서울터미널),승차,05시-06시,"Triangular(min=287.697, mode=334.000, max=395.408)",0.029019,0.995998,189,성공
214,강변(동서울터미널),승차,06시-07시,"Triangular(min=0.000, mode=1302.000, max=1325.350)",0.312515,0.0,208,실패
214,강변(동서울터미널),승차,07시-08시,"Triangular(min=0.000, mode=3794.000, max=3824.467)",0.381063,0.0,208,실패
214,강변(동서울터미널),승차,08시-09시,"Triangular(min=0.000, mode=5449.000, max=5815.275)",0.40776,0.0,208,실패
214,강변(동서울터미널),승차,09시-10시,"Gamma(alpha=20109.604, beta=1.072)",0.031404,0.990633,185,성공
214,강변(동서울터미널),승차,10시-11시,"Gamma(alpha=434.227, beta=8.891)",0.056115,0.69947,153,성공
214,강변(동서울터미널),승차,11시-12시,"Lognormal(normalMean=7.377, normalStdDev=0.109)",0.064286,0.506471,159,성공
214,강변(동서울터미널),승차,12시-13시,"Lognormal(normalMean=6.095, normalStdDev=0.481)",0.062283,0.422028,194,성공
214,강변(동서울터미널),승차,13시-14시,"Gamma(alpha=6.446, beta=63.375)",0.060759,0.428087,202,성공
214,강변(동서울터미널),승차,14시-15시,"Triangular(min=1016.756, mode=1277.000, max=1768.899)",0.068771,0.284582,201,성공
214,강변(동서울터미널),승차,15시-16시,"Weibull(shape=2.952, scale=311.246)",0.042513,0.86153,193,성공
214,강변(동서울터미널),승차,16시-17시,"Triangular(min=1107.963, mode=1438.000, max=1737.976)",0.035546,0.964682,188,성공
214,강변(동서울터미널),승차,17시-18시,"Weibull(shape=4.310, scale=688.061)",0.051511,0.696703,183,성공
214,강변(동서울터미널),승차,18시-19시,"Triangular(min=1139.701, mode=2052.000, max=2326.724)",0.18452,1e-06,206,실패
214,강변(동서울터미널),승차,19시-20시,"Triangular(min=955.206, mode=1183.000, max=2004.905)",0.06784,0.291479,204,성공
214,강변(동서울터미널),승차,20시-21시,"Triangular(min=679.577, mode=759.000, max=2420.161)",0.254403,0.0,208,실패
214,강변(동서울터미널),승차,21시-22시,"Triangular(min=595.148, mode=661.000, max=1587.105)",0.241819,0.0,206,실패
214,강변(동서울터미널),승차,22시-23시,"Triangular(min=378.103, mode=416.000, max=1166.752)",0.259538,0.0,200,실패
214,강변(동서울터미널),승차,23시-24시,"Triangular(min=144.678, mode=179.000, max=949.166)",0.447381,0.0,205,실패
214,강변(동서울터미널),승차,24시-01시,"Normal(mean=44.744, stdDev=15.178)",0.104906,0.059953,156,성공
214,강변(동서울터미널),승차,01시-02시,"Weibull(shape=3.121, scale=31.728)",0.051344,0.672577,192,성공
214,강변(동서울터미널),승차,02시-03시,"Weibull(shape=4.138, scale=36.441)",0.046614,0.772557,195,성공
214,강변(동서울터미널),승차,03시-04시,"Weibull(shape=2.955, scale=32.941)",0.033762,0.970119,201,성공
214,강변(동서울터미널),승차,04시-05시,"Weibull(shape=3.491, scale=19.422)",0.054176,0.574715,202,성공
215,잠실나루,승차,05시-06시,"Weibull(shape=3.242, scale=41.451)",0.042201,0.863355,195,성공
215,잠실나루,승차,06시-07시,"Triangular(min=0.000, mode=596.000, max=628.584)",0.249976,0.0,208,실패
215,잠실나루,승차,07시-08시,"Triangular(min=0.000, mode=1818.000, max=2707.897)",0.279538,0.0,208,실패
215,잠실나루,승차,08시-09시,"Triangular(min=0.000, mode=2297.000, max=2379.652)",0.403303,0.0,208,실패
215,잠실나루,승차,09시-10시,"Lognormal(normalMean=6.389, normalStdDev=0.162)",0.048861,0.832465,156,성공
215,잠실나루,승차,10시-11시,"Lognormal(normalMean=6.540, normalStdDev=0.082)",0.035563,0.990369,144,성공
215,잠실나루,승차,11시-12시,"Lognormal(normalMean=5.856, normalStdDev=0.239)",0.069032,0.40463,162,성공
215,잠실나루,승차,12시-13시,"Gamma(alpha=117.508, beta=4.349)",0.03404,0.98016,181,성공
215,잠실나루,승차,13시-14시,"Triangular(min=684.241, mode=788.000, max=937.760)",0.054725,0.620054,184,성공
215,잠실나루,승차,14시-15시,"Weibull(shape=3.415, scale=159.789)",0.03331,0.982241,185,성공
215,잠실나루,승차,15시-16시,"Triangular(min=592.461, mode=1023.000, max=1163.744)",0.084656,0.112086,197,성공
215,잠실나루,승차,16시-17시,"Triangular(min=325.241, mode=1389.000, max=1679.997)",0.121338,0.0041,207,실패
215,잠실나루,승차,17시-18시,"Triangular(min=342.576, mode=1715.000, max=1715.000)",0.332638,0.0,206,실패
215,잠실나루,승차,18시-19시,"Normal(mean=1320.231, stdDev=63.091)",0.037826,0.948123,182,성공
215,잠실나루,승차,19시-20시,"Normal(mean=611.429, stdDev=50.182)",0.041734,0.950554,147,성공
215,잠실나루,승차,20시-21시,"Normal(mean=452.000, stdDev=36.976)",0.03693,0.983795,147,성공
215,잠실나루,승차,21시-22시,"Weibull(shape=3.410, scale=108.399)",0.071447,0.417209,148,성공
215,잠실나루,승차,22시-23시,"Gamma(alpha=230.103, beta=1.780)",0.029721,0.998897,150,성공
215,잠실나루,승차,23시-24시,"Weibull(shape=2.332, scale=43.701)",0.065011,0.500071,157,성공
215,잠실나루,승차,24시-01시,"Weibull(shape=1.422, scale=10.863)",0.097887,0.092252,157,성공
215,잠실나루,승차,01시-02시,"Weibull(shape=2.833, scale=15.985)",0.058355,0.488801,199,성공
215,잠실나루,승차,02시-03시,"Triangular(min=22.042, mode=33.000, max=45.040)",0.06344,0.386781,198,성공
215,잠실나루,승차,03시-04시,"Triangular(min=22.746, mode=33.000, max=39.695)",0.081531,0.159569,186,성공
215,잠실나루,승차,04시-05시,"Weibull(shape=2.995, scale=14.240)",0.070682,0.252997,202,성공
216,잠실(송파구청),승차,05시-06시,"Triangular(min=415.556, mode=502.000, max=567.952)",0.05088,0.689485,190,성공
216,잠실(송파구청),승차,06시-07시,"Triangular(min=0.000, mode=2156.000, max=2338.433)",0.343039,0.0,208,실패
216,잠실(송파구청),승차,07시-08시,"Triangular(min=0.000, mode=5798.000, max=5948.049)",0.391627,0.0,208,실패
216,잠실(송파구청),승차,08시-09시,"Triangular(min=0.000, mode=7809.000, max=8151.178)",0.412339,0.0,208,실패
216,잠실(송파구청),승차,09시-10시,"Weibull(shape=3.514, scale=731.038)",0.038933,0.928761,187,성공
216,잠실(송파구청),승차,10시-11시,"Weibull(shape=3.919, scale=565.437)",0.075438,0.367187,144,성공
216,잠실(송파구청),승차,11시-12시,"Lognormal(normalMean=7.457, normalStdDev=0.093)",0.044836,0.90437,153,성공
216,잠실(송파구청),승차,12시-13시,"Triangular(min=2532.829, mode=2831.000, max=3275.133)",0.031194,0.989635,191,성공
216,잠실(송파구청),승차,13시-14시,"Triangular(min=2283.867, mode=3027.000, max=3644.961)",0.05414,0.591261,197,성공
216,잠실(송파구청),승차,14시-15시,"Weibull(shape=2.164, scale=783.349)",0.054187,0.593333,196,성공
216,잠실(송파구청),승차,15시-16시,"Normal(mean=3665.606, stdDev=501.591)",0.052028,0.653452,193,성공
216,잠실(송파구청),승차,16시-17시,"Weibull(shape=5.489, scale=3331.992)",0.081107,0.159508,188,성공
216,잠실(송파구청),승차,17시-18시,"Triangular(min=2603.658, mode=6465.000, max=8397.778)",0.105392,0.019064,206,실패
216,잠실(송파구청),승차,18시-19시,"Triangular(min=2941.578, mode=9128.000, max=10178.321)",0.284057,0.0,208,실패
216,잠실(송파구청),승차,19시-20시,"Triangular(min=4399.827, mode=5342.000, max=7293.583)",0.045571,0.787951,198,성공
216,잠실(송파구청),승차,20시-21시,"Lognormal(normalMean=7.967, normalStdDev=0.420)",0.085724,0.117262,189,성공
216,잠실(송파구청),승차,21시-22시,"Normal(mean=4817.853, stdDev=740.552)",0.051362,0.635755,204,성공
216,잠실(송파구청),승차,22시-23시,"Weibull(shape=1.842, scale=2093.321)",0.081934,0.123881,203,성공
216,잠실(송파구청),승차,23시-24시,"Lognormal(normalMean=6.823, normalStdDev=0.234)",0.081514,0.234723,157,성공
216,잠실(송파구청),승차,24시-01시,"Triangular(min=0.000, mode=203.000, max=340.213)",0.178892,7.7e-05,156,실패
216,잠실(송파구청),승차,01시-02시,"Weibull(shape=3.594, scale=117.187)",0.043451,0.837162,196,성공
216,잠실(송파구청),승차,02시-03시,"Weibull(shape=4.208, scale=93.852)",0.036728,0.953476,188,성공
216,잠실(송파구청),승차,03시-04시,"Gamma(alpha=4520.317, beta=0.268)",0.034115,0.97261,193,성공
216,잠실(송파구청),승차,04시-05시,"Triangular(min=43.170, mode=59.000, max=71.179)",0.051525,0.665259,193,성공
217,잠실새내,승차,05시-06시,"Weibull(shape=3.401, scale=61.046)",0.037403,0.943997,190,성공
217,잠실새내,승차,06시-07시,"Triangular(min=0.000, mode=818.000, max=868.618)",0.249987,0.0,208,실패
217,잠실새내,승차,07시-08시,"Triangular(min=0.000, mode=2896.000, max=2963.715)",0.271468,0.0,208,실패
217,잠실새내,승차,08시-09시,"Triangular(min=0.000, mode=3934.000, max=4156.469)",0.313797,0.0,208,실패
217,잠실새내,승차,09시-10시,"Triangular(min=1805.778, mode=2186.000, max=2569.574)",0.121369,0.017916,157,실패
217,잠실새내,승차,10시-11시,"Weibull(shape=4.670, scale=322.554)",0.057092,0.709979,145,성공
217,잠실새내,승차,11시-12시,"Lognormal(normalMean=5.849, normalStdDev=0.171)",0.091247,0.149526,152,성공
217,잠실새내,승차,12시-13시,"Gamma(alpha=25.111, beta=13.456)",0.028225,0.997642,185,성공
217,잠실새내,승차,13시-14시,"Triangular(min=913.239, mode=1021.000, max=1162.717)",0.027135,0.998466,189,성공
217,잠실새내,승차,14시-15시,"Triangular(min=806.799, mode=933.000, max=1188.249)",0.035609,0.956449,197,성공
217,잠실새내,승차,15시-16시,"Weibull(shape=3.715, scale=274.453)",0.052146,0.641361,196,성공
217,잠실새내,승차,16시-17시,"Triangular(min=770.890, mode=1222.000, max=1512.899)",0.10508,0.02048,204,실패
217,잠실새내,승차,17시-18시,"Triangular(min=928.496, mode=1358.000, max=1652.305)",0.074911,0.203594,199,성공
217,잠실새내,승차,18시-19시,"Triangular(min=939.362, mode=1630.000, max=1819.491)",0.199564,0.0,203,실패
217,잠실새내,승차,19시-20시,"Lognormal(normalMean=5.722, normalStdDev=0.272)",0.073974,0.267786,179,성공
217,잠실새내,승차,20시-21시,"Gamma(alpha=57.960, beta=8.472)",0.065401,0.504586,154,성공
217,잠실새내,승차,21시-22시,"Gamma(alpha=17.481, beta=29.304)",0.066186,0.330378,200,성공
217,잠실새내,승차,22시-23시,"Weibull(shape=3.886, scale=381.759)",0.030548,0.990575,196,성공
217,잠실새내,승차,23시-24시,"Triangular(min=220.448, mode=377.000, max=1081.889)",0.159605,6.1e-05,201,실패
217,잠실새내,승차,24시-01시,"Triangular(min=0.000, mode=68.000, max=491.421)",0.53167,0.0,157,실패
217,잠실새내,승차,01시-02시,"Weibull(shape=3.333, scale=12.674)",0.063917,0.377664,198,성공
217,잠실새내,승차,02시-03시,"Triangular(min=14.935, mode=27.000, max=33.382)",0.065141,0.351919,199,성공
217,잠실새내,승차,03시-04시,"Gamma(alpha=32.665, beta=0.676)",0.061917,0.423072,196,성공
217,잠실새내,승차,04시-05시,"Triangular(min=1.687, mode=9.000, max=9.000)",0.275192,0.0,198,실패
218,종합운동장,승차,05시-06시,"Triangular(min=41.401, mode=62.000, max=77.614)",0.069893,0.306093,187,성공
218,종합운동장,승차,06시-07시,"Triangular(min=0.000, mode=271.000, max=307.552)",0.249892,0.0,208,실패
218,종합운동장,승차,07시-08시,"Triangular(min=0.000, mode=826.000, max=882.412)",0.276001,0.0,208,실패
218,종합운동장,승차,08시-09시,"Triangular(min=0.000, mode=1121.000, max=1182.627)",0.355735,0.0,208,실패
218,종합운동장,승차,09시-10시,"Gamma(alpha=35.946, beta=9.389)",0.041043,0.896351,188,성공
218,종합운동장,승차,10시-11시,"Gamma(alpha=595.556, beta=1.443)",0.05907,0.657836,148,성공
218,종합운동장,승차,11시-12시,"Triangular(min=81.738, mode=694.000, max=725.810)",0.438223,0.0,194,실패
218,종합운동장,승차,12시-13시,"Gamma(alpha=38.097, beta=7.430)",0.058264,0.526822,188,성공
218,종합운동장,승차,13시-14시,"Weibull(shape=2.632, scale=106.283)",0.043919,0.854225,184,성공
218,종합운동장,승차,14시-15시,"Lognormal(normalMean=4.873, normalStdDev=0.454)",0.050716,0.705467,186,성공
218,종합운동장,승차,15시-16시,"Lognormal(normalMean=6.011, normalStdDev=0.207)",0.057424,0.535457,191,성공
218,종합운동장,승차,16시-17시,"Triangular(min=185.323, mode=412.000, max=983.110)",0.055002,0.567959,198,성공
218,종합운동장,승차,17시-18시,"Triangular(min=304.785, mode=597.000, max=828.109)",0.041705,0.892713,184,성공
218,종합운동장,승차,18시-19시,"Normal(mean=671.612, stdDev=79.612)",0.062858,0.493017,170,성공
218,종합운동장,승차,19시-20시,"Triangular(min=149.597, mode=315.000, max=762.118)",0.074933,0.20333,199,성공
218,종합운동장,승차,20시-21시,"Triangular(min=90.243, mode=200.000, max=1110.787)",0.158025,7.9e-05,200,실패
218,종합운동장,승차,21시-22시,"Triangular(min=47.059, mode=189.000, max=1743.553)",0.323756,0.0,170,실패
218,종합운동장,승차,22시-23시,"Triangular(min=37.543, mode=110.000, max=900.771)",0.285159,0.0,176,실패
218,종합운동장,승차,23시-24시,"Triangular(min=13.329, mode=49.000, max=371.096)",0.306563,0.0,182,실패
218,종합운동장,승차,24시-01시,"Triangular(min=0.000, mode=19.000, max=154.926)",0.42794,0.0,176,실패
218,종합운동장,승차,01시-02시,"Lognormal(normalMean=4.935, normalStdDev=0.023)",0.062524,0.404696,198,성공
218,종합운동장,승차,02시-03시,"Triangular(min=6.072, mode=12.000, max=16.519)",0.113773,0.012105,194,실패
218,종합운동장,승차,03시-04시,"Triangular(min=5.553, mode=8.000, max=12.797)",0.141091,0.001218,183,실패
218,종합운동장,승차,04시-05시,"Triangular(min=0.612, mode=3.000, max=6.213)",0.183342,2e-06,205,실패
219,삼성(무역센터),승차,05시-06시,"Triangular(min=115.766, mode=183.000, max=217.752)",0.092489,0.063368,198,성공
219,삼성(무역센터),승차,06시-07시,"Triangular(min=0.000, mode=261.000, max=408.107)",0.247888,0.0,208,실패
219,삼성(무역센터),승차,07시-08시,"Triangular(min=0.000, mode=613.000, max=803.173)",0.224891,0.0,208,실패
219,삼성(무역센터),승차,08시-09시,"Triangular(min=4.090, mode=854.000, max=1091.073)",0.259331,0.0,208,실패
219,삼성(무역센터),승차,09시-10시,"Triangular(min=375.494, mode=897.000, max=977.157)",0.193036,1e-06,198,실패
219,삼성(무역센터),승차,10시-11시,"Triangular(min=718.773, mode=896.000, max=1073.940)",0.037235,0.944833,191,성공
219,삼성(무역센터),승차,11시-12시,"Triangular(min=413.135, mode=1375.000, max=1725.350)",0.151581,0.000141,205,실패
219,삼성(무역센터),승차,12시-13시,"Triangular(min=292.839, mode=1603.000, max=2255.816)",0.084845,0.094434,208,성공
219,삼성(무역센터),승차,13시-14시,"Triangular(min=756.850, mode=1907.000, max=2756.525)",0.052267,0.60793,206,성공
219,삼성(무역센터),승차,14시-15시,"Triangular(min=935.379, mode=2393.000, max=3533.902)",0.09347,0.051204,206,성공
219,삼성(무역센터),승차,15시-16시,"Triangular(min=1180.453, mode=3094.000, max=4791.011)",0.099926,0.02983,207,실패
219,삼성(무역센터),승차,16시-17시,"Triangular(min=970.272, mode=4208.000, max=6219.614)",0.098819,0.032075,208,실패
219,삼성(무역센터),승차,17시-18시,"Triangular(min=545.378, mode=10152.000, max=10562.747)",0.234418,0.0,208,실패
219,삼성(무역센터),승차,18시-19시,"Triangular(min=375.216, mode=14208.000, max=15262.068)",0.423707,0.0,208,실패
219,삼성(무역센터),승차,19시-20시,"Gamma(alpha=1051.645, beta=8.826)",0.050961,0.829936,144,성공
219,삼성(무역센터),승차,20시-21시,"Normal(mean=4626.170, stdDev=258.244)",0.073645,0.409201,141,성공
219,삼성(무역센터),승차,21시-22시,"Normal(mean=4058.631, stdDev=424.567)",0.085313,0.215618,149,성공
219,삼성(무역센터),승차,22시-23시,"Lognormal(normalMean=7.907, normalStdDev=0.158)",0.06899,0.43653,154,성공
219,삼성(무역센터),승차,23시-24시,"Weibull(shape=6.588, scale=1180.395)",0.094663,0.112403,157,성공
219,삼성(무역센터),승차,24시-01시,"Weibull(shape=9.647, scale=333.498)",0.102451,0.070429,156,성공
219,삼성(무역센터),승차,01시-02시,"Gamma(alpha=1414.539, beta=0.298)",0.04775,0.771672,186,성공
219,삼성(무역센터),승차,02시-03시,"Lognormal(normalMean=6.428, normalStdDev=0.013)",0.03787,0.939639,189,성공
219,삼성(무역센터),승차,03시-04시,"Gamma(alpha=45.707, beta=1.130)",0.055731,0.587056,187,성공
219,삼성(무역센터),승차,04시-05시,"Weibull(shape=3.685, scale=20.693)",0.071359,0.258543,196,성공
220,선릉,승차,05시-06시,"Weibull(shape=6.407, scale=123.554)",0.067055,0.335663,193,성공
220,선릉,승차,06시-07시,"Triangular(min=0.000, mode=431.000, max=578.420)",0.249515,0.0,208,실패
220,선릉,승차,07시-08시,"Triangular(min=0.000, mode=952.000, max=1148.041)",0.231171,0.0,208,실패
220,선릉,승차,08시-09시,"Triangular(min=0.000, mode=1536.000, max=1783.391)",0.289982,0.0,208,실패
220,선릉,승차,09시-10시,"Triangular(min=505.751, mode=1410.000, max=1537.410)",0.199042,0.0,199,실패
220,선릉,승차,10시-11시,"Weibull(shape=2.941, scale=253.799)",0.044041,0.845366,187,성공
220,선릉,승차,11시-12시,"Triangular(min=928.641, mode=1819.000, max=2091.026)",0.193062,1e-06,199,실패
220,선릉,승차,12시-13시,"Triangular(min=867.379, mode=2091.000, max=2405.659)",0.18958,1e-06,204,실패
220,선릉,승차,13시-14시,"Triangular(min=1218.473, mode=2502.000, max=2819.841)",0.186757,1e-06,200,실패
220,선릉,승차,14시-15시,"Triangular(min=1354.012, mode=2955.000, max=3320.562)",0.265788,0.0,199,실패
220,선릉,승차,15시-16시,"Triangular(min=1247.965, mode=3930.000, max=4301.369)",0.338881,0.0,202,실패
220,선릉,승차,16시-17시,"Triangular(min=1125.010, mode=5237.000, max=5450.539)",0.381967,0.0,205,실패
220,선릉,승차,17시-18시,"Triangular(min=380.191, mode=9260.000, max=9496.647)",0.416513,0.0,208,실패
220,선릉,승차,18시-19시,"Triangular(min=0.000, mode=14136.000, max=14616.825)",0.453418,0.0,208,실패
220,선릉,승차,19시-20시,"Weibull(shape=4.706, scale=1043.129)",0.033469,0.995408,144,성공
220,선릉,승차,20시-21시,"Triangular(min=3655.607, mode=4340.000, max=4554.015)",0.036199,0.988248,144,성공
220,선릉,승차,21시-22시,"Weibull(shape=3.953, scale=1210.072)",0.034321,0.99258,148,성공
220,선릉,승차,22시-23시,"Weibull(shape=2.357, scale=1365.156)",0.077741,0.177456,196,성공
220,선릉,승차,23시-24시,"Lognormal(normalMean=7.375, normalStdDev=0.141)",0.044397,0.914167,151,성공
220,선릉,승차,24시-01시,"Weibull(shape=1.574, scale=93.163)",0.090789,0.141268,157,성공
220,선릉,승차,01시-02시,"Weibull(shape=3.003, scale=28.001)",0.038629,0.941452,180,성공
220,선릉,승차,02시-03시,"Weibull(shape=3.263, scale=26.803)",0.045166,0.837474,181,성공
220,선릉,승차,03시-04시,"Triangular(min=59.315, mode=82.000, max=95.864)",0.05318,0.645691,187,성공
